frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
241,10.1272,0.0356,0.5912,0.0082,8.3109,0.6364,3.0759,4.0455,0.4132,18960,6320,1,3333,10
242,10.2744,0.0351,0.6196,0.0077,8.2797,0.6841,3.0998,3.9734,0.3779,18960,6320,1,3333,10
243,10.1812,0.0352,0.6684,0.0100,8.2139,0.6870,2.9458,4.0406,0.3592,18960,6320,1,3333,10
244,10.1815,0.0305,0.6081,0.0085,8.1027,0.6365,2.9616,4.0151,0.3474,18960,6320,1,3333,10
245,10.9034,0.0270,0.8825,0.0083,8.0864,0.6042,3.0255,3.9578,0.3538,18960,6320,1,3333,10
246,10.2899,0.0250,0.6458,0.0089,8.4497,0.6191,3.2424,4.0551,0.3578,18960,6320,1,3333,10
247,10.1252,0.0326,0.6527,0.0079,8.4339,0.6055,3.0965,4.2138,0.3555,18960,6320,1,3333,10
248,10.8368,0.0303,0.6568,0.0081,8.3530,0.7888,2.9352,4.0471,0.4210,18960,6320,1,3333,10
249,10.2620,0.0304,0.5948,0.0083,8.1652,0.6442,3.0764,3.9805,0.3111,18960,6320,1,3333,10
250,10.3217,0.0320,0.5989,0.0081,8.1194,0.5709,3.0339,4.0270,0.3266,18960,6320,1,3333,10
251,10.8005,0.0497,0.7237,0.0087,8.2435,0.7177,2.9791,4.0081,0.3836,18960,6320,1,3333,10
252,10.1474,0.0372,0.6061,0.0081,8.1798,0.6126,3.0734,3.9880,0.3786,18960,6320,1,3333,10
253,10.4105,0.0340,0.6705,0.0097,8.1102,0.5831,3.0621,4.0157,0.3156,18960,6320,1,3333,10
254,10.0860,0.0344,0.5827,0.0095,7.8914,0.4737,2.9782,3.9781,0.3545,18960,6320,1,3333,10
255,9.9038,0.0268,0.5557,0.0074,8.8457,0.8712,3.3711,4.0478,0.3673,18960,6320,1,3333,10
256,10.2113,0.0355,0.5917,0.0081,8.1740,0.6113,2.9844,4.0070,0.3784,18960,6320,1,3333,10
257,9.2067,0.0333,0.7560,0.0087,8.1017,0.5936,2.9507,4.0222,0.3786,18960,6320,1,3333,10
258,8.6350,0.0327,0.6211,0.0104,8.1908,0.6540,2.9937,3.9877,0.3979,18960,6320,1,3333,10
259,8.8209,0.0359,0.7091,0.0104,8.0447,0.5856,2.9267,4.0043,0.3683,18960,6320,1,3333,10
260,8.9050,0.0318,0.6633,0.0082,8.1479,0.5986,2.9623,4.0497,0.3644,18960,6320,1,3333,10
261,8.8474,0.0346,0.6363,0.0083,8.3780,0.6105,3.0673,4.1601,0.3782,18960,6320,1,3333,10
262,9.1785,0.0515,0.6219,0.0092,8.2011,0.6718,2.9603,4.0202,0.3772,18960,6320,1,3333,10
263,13.2241,0.0321,0.9645,0.0091,8.1211,0.6174,2.9738,4.0135,0.3586,18960,6320,1,3333,10
264,12.3374,0.0272,0.6244,0.0093,8.2225,0.6633,3.0302,4.0110,0.3268,18960,6320,1,3333,10
265,12.9700,0.0458,0.6369,0.0099,8.3399,0.7461,3.0819,4.0051,0.3358,18960,6320,1,3333,10
266,13.2806,0.0441,0.6951,0.0088,8.3878,0.7466,3.1629,3.9793,0.3113,18960,6320,1,3333,10
267,12.5390,0.0327,0.5746,0.0074,8.1331,0.5868,3.0132,4.0352,0.3325,18960,6320,1,3333,10
268,10.0400,0.0250,0.6235,0.0094,7.9013,0.5692,2.9000,3.9533,0.3165,18960,6320,1,3333,10
269,9.7565,0.0349,0.6437,0.0082,8.0822,0.6191,2.9562,4.0171,0.3312,18960,6320,1,3333,10
270,10.3627,0.0362,1.0584,0.0098,8.0671,0.6158,2.9863,4.0008,0.3168,18960,6320,1,3333,10
271,9.5911,0.0251,0.7192,0.0078,8.0482,0.5942,3.0439,3.9345,0.3390,18960,6320,1,3333,10
272,9.6619,0.0358,0.6167,0.0081,8.1603,0.6779,2.9300,3.9969,0.3855,18960,6320,1,3333,10
273,9.7121,0.0339,0.6136,0.0081,8.0770,0.6325,2.9550,3.9773,0.3540,18960,6320,1,3333,10
274,9.3857,0.0308,0.6416,0.0087,8.1350,0.7174,2.9451,3.9665,0.3449,18960,6320,1,3333,10
275,9.4658,0.0279,0.8261,0.0112,7.8597,0.5586,2.8838,4.0075,0.3006,18960,6320,1,3333,10
276,9.4969,0.0284,0.6134,0.0083,8.4776,0.6257,3.2019,4.1563,0.3368,18960,6320,1,3333,10
277,9.3218,0.0323,0.6396,0.0083,8.1359,0.5109,3.0870,4.0263,0.3960,18960,6320,1,3333,10
278,9.4335,0.0326,0.6154,0.0084,8.1526,0.7576,2.9600,3.9520,0.3393,18960,6320,1,3333,10
279,9.3859,0.0313,0.6618,0.0093,8.1697,0.5689,3.0433,4.0168,0.3787,18960,6320,1,3333,10
280,9.3587,0.0302,0.8212,0.0079,8.0973,0.6515,2.9873,3.9475,0.3806,18960,6320,1,3333,10
281,9.0650,0.0346,0.6619,0.0090,8.1131,0.5791,2.9728,4.0277,0.3818,18960,6320,1,3333,10
282,8.9477,0.0356,0.6046,0.0082,8.0933,0.5836,2.9716,4.0235,0.3776,18960,6320,1,3333,10
283,9.0896,0.0406,0.6181,0.0082,8.6654,0.8448,3.2126,4.0579,0.3967,18960,6320,1,3333,10
284,8.8231,0.0341,0.6507,0.0085,8.4079,0.6177,3.2319,4.0543,0.3416,18960,6320,1,3333,10
285,8.8037,0.0267,0.5462,0.0077,8.5120,0.7178,3.2465,4.0364,0.3411,18960,6320,1,3333,10
286,9.4816,0.0422,0.6104,0.0086,8.2038,0.6916,3.0125,3.9905,0.3421,18960,6320,1,3333,10
287,9.4349,0.0427,0.5808,0.0075,8.2368,0.6890,3.0024,4.0363,0.3429,18960,6320,1,3333,10
288,8.9548,0.0263,0.6176,0.0086,8.1468,0.7413,2.8717,4.0463,0.3382,18960,6320,1,3333,10
289,8.8594,0.0328,0.6026,0.0081,8.3158,0.6488,3.2263,3.9696,0.3146,18960,6320,1,3333,10
290,8.7821,0.0350,0.5510,0.0078,8.4939,0.8288,3.1426,3.9856,0.3479,18960,6320,1,3333,10
291,9.1521,0.0237,0.5702,0.0082,8.1427,0.6099,2.9811,4.0378,0.3741,18960,6320,1,3333,10
292,9.5157,0.0358,0.6080,0.0084,8.1496,0.6757,3.0134,3.9986,0.3455,18960,6320,1,3333,10
293,9.3555,0.0393,0.6337,0.0079,8.2776,0.6182,3.0786,4.0201,0.3949,18960,6320,1,3333,10
294,9.2086,0.0330,0.6299,0.0089,8.1452,0.6045,2.9824,3.9918,0.4054,18960,6320,1,3333,10
295,9.3222,0.0319,0.6591,0.0083,7.9249,0.5949,2.8924,3.9245,0.3705,18960,6320,1,3333,10
296,8.9649,0.0304,0.6026,0.0084,8.3260,0.6474,3.1136,4.0117,0.3942,18960,6320,1,3333,10
297,8.8891,0.0269,0.6049,0.0076,7.9934,0.6003,2.9002,3.9584,0.3907,18960,6320,1,3333,10
298,9.3097,0.0310,0.7949,0.0105,7.9951,0.6185,2.9043,3.9605,0.3631,18960,6320,1,3333,10
299,9.2013,0.0578,0.6600,0.0082,7.9108,0.5563,2.8498,3.9905,0.3605,18960,6320,1,3333,10
300,9.4050,0.0335,0.7209,0.0101,8.0740,0.6127,2.9737,3.9816,0.3644,18960,6320,1,3333,10
301,8.9204,0.0294,0.6183,0.0079,8.0292,0.5842,2.8900,4.0169,0.3900,18960,6320,1,3333,10
302,9.1050,0.0331,0.7054,0.0078,8.2495,0.5743,3.1536,4.0305,0.3506,18960,6320,1,3333,10
303,9.2305,0.0331,0.6173,0.0080,8.3625,0.6411,3.1289,4.0930,0.3454,18960,6320,1,3333,10
304,9.2848,0.0371,0.5987,0.0083,8.2252,0.6147,3.0590,4.1178,0.3038,18960,6320,1,3333,10
305,9.2001,0.0382,0.6075,0.0076,8.1851,0.6321,3.0167,4.0251,0.3565,18960,6320,1,3333,10
306,9.4669,0.0495,0.8686,0.0192,8.0285,0.6202,2.9556,3.9587,0.3410,18960,6320,1,3333,10
307,9.0008,0.0382,0.5717,0.0081,8.0631,0.6306,2.9479,4.0124,0.3227,18960,6320,1,3333,10
308,9.0022,0.0378,0.6178,0.0085,8.0394,0.6247,2.9471,3.9780,0.3358,18960,6320,1,3333,10
309,9.3117,0.0386,0.5801,0.0076,8.2492,0.6707,3.1450,3.9564,0.3102,18960,6320,1,3333,10
310,9.0336,0.0327,0.6146,0.0094,8.3094,0.6030,3.1120,4.0809,0.3559,18960,6320,1,3333,10
311,9.2606,0.0512,0.8033,0.0124,7.8113,0.5171,2.9320,3.9331,0.3253,18960,6320,1,3333,10
312,9.5634,0.0353,1.0280,0.0105,8.4049,0.7072,3.1386,4.0152,0.3866,18960,6320,1,3333,10
313,8.7783,0.0292,0.6110,0.0084,8.6835,0.6945,3.3935,4.1196,0.3272,18960,6320,1,3333,10
314,9.0920,0.0379,0.5658,0.0079,8.2820,0.5334,3.1219,4.1098,0.3994,18960,6320,1,3333,10
315,9.1759,0.0255,0.6192,0.0093,8.3244,0.6121,3.0704,4.0201,0.4446,18960,6320,1,3333,10
316,8.9672,0.0326,0.6505,0.0080,8.2069,0.5852,3.0100,4.0867,0.3843,18960,6320,1,3333,10
317,9.2022,0.0349,0.6532,0.0087,8.3953,0.6093,3.1034,4.1344,0.4129,18960,6320,1,3333,10
318,9.0159,0.0313,0.6668,0.0086,8.0166,0.5741,2.9779,3.9838,0.3412,18960,6320,1,3333,10
319,9.2588,0.0474,0.5618,0.0073,8.0879,0.5428,3.0776,3.9952,0.3383,18960,6320,1,3333,10
320,8.9524,0.0257,0.5857,0.0076,8.2154,0.6556,3.1063,4.0156,0.3099,18960,6320,1,3333,10
321,9.1355,0.0365,0.6448,0.0071,8.4285,0.6965,3.0224,4.1506,0.3988,18960,6320,1,3333,10
322,8.9144,0.0308,0.5521,0.0071,8.1507,0.6734,2.9430,4.0344,0.3503,18960,6320,1,3333,10
323,9.3234,0.0250,0.6223,0.0090,8.0142,0.6154,2.9635,3.9613,0.3215,18960,6320,1,3333,10
324,9.0821,0.0302,0.6284,0.0074,7.9727,0.6521,2.9077,3.9544,0.3109,18960,6320,1,3333,10
325,9.0746,0.0358,0.6037,0.0073,8.0810,0.7271,2.8991,3.9205,0.3813,18960,6320,1,3333,10
326,9.2506,0.0319,0.6115,0.0084,8.1404,0.6221,3.0391,3.9883,0.3806,18960,6320,1,3333,10
327,9.4209,0.0341,0.6308,0.0088,8.2676,0.7517,2.9510,4.0594,0.3566,18960,6320,1,3333,10
328,9.3419,0.0321,0.6083,0.0082,8.0648,0.5956,2.9283,4.0325,0.3617,18960,6320,1,3333,10
329,9.0366,0.0448,0.6143,0.0078,8.2554,0.6957,3.0195,4.0251,0.3699,18960,6320,1,3333,10
330,9.0057,0.0446,0.6067,0.0075,8.1828,0.6037,2.9147,4.0943,0.4037,18960,6320,1,3333,10
331,9.0033,0.0380,0.5858,0.0077,8.2077,0.6509,3.0046,4.0496,0.3560,18960,6320,1,3333,10
332,9.0143,0.0345,0.6595,0.0078,8.3719,0.5619,3.1153,4.1255,0.4001,18960,6320,1,3333,10
333,9.1313,0.0342,0.6832,0.0084,8.1649,0.5543,3.0308,4.0866,0.3514,18960,6320,1,3333,10
334,8.9787,0.0317,0.6878,0.0079,8.3138,0.6692,3.0440,4.0515,0.4050,18960,6320,1,3333,10
335,9.2412,0.0275,0.6722,0.0092,8.6769,0.7149,3.1361,4.2862,0.3611,18960,6320,1,3333,10
336,9.0378,0.0345,0.5710,0.0078,8.1459,0.6161,3.0033,4.0077,0.3348,18960,6320,1,3333,10
337,9.1754,0.0352,0.6074,0.0080,8.3811,0.7362,3.0997,4.0679,0.3320,18960,6320,1,3333,10
338,9.0546,0.0405,0.6019,0.0076,8.4147,0.7223,3.1673,4.0402,0.3253,18960,6320,1,3333,10
339,9.1504,0.0245,0.9222,0.0067,8.2226,0.6910,2.9546,4.0776,0.3480,18960,6320,1,3333,10
340,9.1864,0.0392,0.5735,0.0076,7.9415,0.5087,2.9387,3.9472,0.4340,18960,6320,1,3333,10
341,9.2972,0.0457,0.6476,0.0077,8.4612,0.7479,3.0249,4.1119,0.4164,18960,6320,1,3333,10
342,9.3762,0.0322,0.6502,0.0081,8.0949,0.5871,2.9506,4.0351,0.3777,18960,6320,1,3333,10
343,9.4700,0.0340,0.7954,0.0088,8.1961,0.5892,3.1086,4.0186,0.3142,18960,6320,1,3333,10
344,9.0543,0.0322,0.6125,0.0081,8.2235,0.4779,3.2341,4.0271,0.3778,18960,6320,1,3333,10
345,9.6692,0.0337,0.5944,0.0073,8.4540,0.6839,3.0073,4.2811,0.3366,18960,6320,1,3333,10
346,9.1072,0.0505,0.6023,0.0078,8.3368,0.6952,2.9637,4.1878,0.3464,18960,6320,1,3333,10
347,8.9972,0.0341,0.6114,0.0081,8.2841,0.6029,3.0826,4.0967,0.3399,18960,6320,1,3333,10
348,8.8874,0.0352,0.5987,0.0079,8.1868,0.6239,3.0895,3.9944,0.3414,18960,6320,1,3333,10
349,9.4196,0.0697,0.7088,0.0085,8.6627,0.6507,3.3975,4.0907,0.3721,18960,6320,1,3333,10
350,9.2607,0.0372,0.6617,0.0085,8.2693,0.7264,2.9649,4.0098,0.3836,18960,6320,1,3333,10
351,8.9166,0.0430,0.6345,0.0076,8.4294,0.6584,3.1489,4.1003,0.3644,18960,6320,1,3333,10
352,9.3129,0.0359,0.6402,0.0087,8.2909,0.7293,3.0283,4.0136,0.3781,18960,6320,1,3333,10
353,8.7747,0.0248,0.5992,0.0078,8.3424,0.6428,3.1248,4.0579,0.3454,18960,6320,1,3333,10
354,8.9329,0.0357,0.5980,0.0077,8.0825,0.7117,2.9227,3.9589,0.3297,18960,6320,1,3333,10
355,9.4137,0.0337,0.8632,0.0115,8.3612,0.8054,3.0437,4.0226,0.3278,18960,6320,1,3333,10
356,9.0667,0.0372,0.6057,0.0088,8.1829,0.7672,2.9841,3.9577,0.3080,18960,6320,1,3333,10
357,8.8682,0.0270,0.6008,0.0083,8.3022,0.7306,2.9845,4.1055,0.3200,18960,6320,1,3333,10
358,9.1341,0.0331,0.6493,0.0088,8.0505,0.5854,2.9668,4.0334,0.3163,18960,6320,1,3333,10
359,9.7959,0.0352,0.6666,0.0082,8.0455,0.6262,2.9663,3.9691,0.3335,18960,6320,1,3333,10
360,9.3176,0.0582,0.7619,0.0197,8.1226,0.5301,2.9448,4.0870,0.4519,18960,6320,1,3333,10
361,10.1423,0.0350,1.0854,0.0113,8.3287,0.7854,3.0812,4.0127,0.3073,18960,6320,1,3333,10
362,8.9538,0.0391,0.6363,0.0083,7.9688,0.5322,2.9331,4.0449,0.3443,18960,6320,1,3333,10
363,8.9850,0.0398,0.6323,0.0083,8.1947,0.5699,3.0562,4.0986,0.3168,18960,6320,1,3333,10
364,9.7684,0.0447,0.8551,0.0124,8.3825,0.5937,3.1250,4.1988,0.3584,18960,6320,1,3333,10
365,9.5843,0.0353,1.2012,0.0142,8.0985,0.5532,2.9210,4.0949,0.3682,18960,6320,1,3333,10
366,9.2426,0.0298,0.6100,0.0092,8.2263,0.6059,2.9262,4.0593,0.4772,18960,6320,1,3333,10
367,9.6548,0.0372,0.6042,0.0086,8.4261,0.6723,3.1093,4.0920,0.3804,18960,6320,1,3333,10
368,9.4743,0.0373,0.6841,0.0097,8.1158,0.6338,2.9659,4.0148,0.3621,18960,6320,1,3333,10
369,9.0628,0.0411,0.6673,0.0084,8.1092,0.6023,2.9562,4.0302,0.3800,18960,6320,1,3333,10
370,9.0692,0.0501,0.6209,0.0086,,,,,,18960,6320,,,
371,8.9340,0.0371,0.5954,0.0070,,,,,,18960,6320,,,
372,9.2864,0.0292,0.6052,0.0081,,,,,,18960,6320,,,
373,9.2359,0.0393,0.5741,0.0076,,,,,,18960,6320,,,
374,9.5655,0.0266,1.0743,0.0144,,,,,,18960,6320,,,
375,9.3101,0.0366,0.5996,0.0084,,,,,,18960,6320,,,
376,9.1754,0.0272,0.8672,0.0075,,,,,,18960,6320,,,
377,8.9977,0.0353,0.5642,0.0072,,,,,,18960,6320,,,
378,9.1647,0.0247,0.6334,0.0076,,,,,,18960,6320,,,
379,9.6788,0.0419,1.2073,0.0081,,,,,,18960,6320,,,
380,9.4099,0.0378,0.6016,0.0080,,,,,,18960,6320,,,
381,8.9465,0.0313,0.6290,0.0089,,,,,,18960,6320,,,
382,9.1055,0.0284,0.5996,0.0079,,,,,,18960,6320,,,
383,9.1799,0.0575,0.5851,0.0085,,,,,,18960,6320,,,
384,9.1945,0.0363,0.6474,0.0083,,,,,,18960,6320,,,
385,8.9999,0.0300,0.6669,0.0103,,,,,,18960,6320,,,
386,9.3113,0.0302,0.7789,0.0112,,,,,,18960,6320,,,
387,8.9486,0.0347,0.6533,0.0085,,,,,,18960,6320,,,
388,9.2257,0.0401,0.5839,0.0077,,,,,,18960,6320,,,
389,9.2282,0.0407,0.6068,0.0084,,,,,,18960,6320,,,
390,8.9983,0.0343,0.6090,0.0075,,,,,,18960,6320,,,
391,9.2056,0.0492,0.6637,0.0098,,,,,,18960,6320,,,
392,9.2825,0.0350,0.8651,0.0098,,,,,,18960,6320,,,
393,8.7019,0.0257,0.5746,0.0077,,,,,,18960,6320,,,
394,9.1924,0.0361,0.6225,0.0087,,,,,,18960,6320,,,
395,9.1814,0.0360,0.6179,0.0086,,,,,,18960,6320,,,
396,9.0265,0.0344,0.6240,0.0079,,,,,,18960,6320,,,
397,9.4063,0.0436,0.8064,0.0088,,,,,,18960,6320,,,
398,8.8378,0.0325,0.6497,0.0092,,,,,,18960,6320,,,
399,9.1579,0.0333,0.6336,0.0088,,,,,,18960,6320,,,
400,9.0717,0.0326,0.6814,0.0098,,,,,,18960,6320,,,
401,9.0480,0.0353,0.6227,0.0094,,,,,,18960,6320,,,
402,9.0142,0.0331,0.6058,0.0083,,,,,,18960,6320,,,
403,9.5214,0.0290,0.6768,0.0090,,,,,,18960,6320,,,
404,8.9703,0.0268,0.6201,0.0094,,,,,,18960,6320,,,
405,9.3106,0.0426,0.7888,0.0116,,,,,,18960,6320,,,
406,9.1309,0.0337,0.6292,0.0087,,,,,,18960,6320,,,
407,8.8595,0.0292,0.5966,0.0082,,,,,,18960,6320,,,
408,9.1605,0.0301,0.6170,0.0079,,,,,,18960,6320,,,
409,9.1544,0.0340,0.5936,0.0080,,,,,,18960,6320,,,
410,9.1170,0.0390,0.5994,0.0083,,,,,,18960,6320,,,
411,9.4337,0.0367,0.7712,0.0110,,,,,,18960,6320,,,
412,8.9285,0.0345,0.5724,0.0082,,,,,,18960,6320,,,
413,8.8125,0.0265,0.6461,0.0280,,,,,,18960,6320,,,
414,9.2700,0.0334,0.6774,0.0272,,,,,,18960,6320,,,
415,9.6663,0.0338,0.8712,0.0085,,,,,,18960,6320,,,
416,12.5865,0.0467,1.3378,0.0160,,,,,,18960,6320,,,
417,10.1593,0.0363,0.7637,0.0109,,,,,,18960,6320,,,
418,9.5416,0.0401,0.8993,0.0115,,,,,,18960,6320,,,
419,9.7300,0.0429,0.6804,0.0107,,,,,,18960,6320,,,
420,9.1329,0.0356,0.6316,0.0080,,,,,,18960,6320,,,
421,9.3665,0.0296,0.6311,0.0090,,,,,,18960,6320,,,
422,8.9692,0.0318,0.6490,0.0089,,,,,,18960,6320,,,
423,9.1053,0.0367,0.6637,0.0092,,,,,,18960,6320,,,
424,8.9228,0.0326,0.6297,0.0086,,,,,,18960,6320,,,
425,9.4690,0.0307,0.8104,0.0097,,,,,,18960,6320,,,
426,8.9423,0.0319,0.6160,0.0077,,,,,,18960,6320,,,
427,9.1655,0.0284,0.6266,0.0086,,,,,,18960,6320,,,
428,9.3128,0.0417,0.7992,0.0077,,,,,,18960,6320,,,
429,10.6021,0.0506,1.1604,0.0087,,,,,,18960,6320,,,
430,9.1250,0.0289,0.6639,0.0083,,,,,,18960,6320,,,
431,9.0606,0.0313,0.6059,0.0086,,,,,,18960,6320,,,
432,8.9648,0.0408,0.5962,0.0075,,,,,,18960,6320,,,
433,9.0420,0.0367,0.6147,0.0082,,,,,,18960,6320,,,
434,9.2263,0.0397,0.6337,0.0097,,,,,,18960,6320,,,
435,9.0367,0.0362,0.5900,0.0067,,,,,,18960,6320,,,
436,8.7001,0.0261,0.6061,0.0087,,,,,,18960,6320,,,
437,8.9325,0.0358,0.5868,0.0082,,,,,,18960,6320,,,
438,9.4249,0.0387,0.7176,0.0085,,,,,,18960,6320,,,
439,9.1954,0.0329,0.6266,0.0088,,,,,,18960,6320,,,
440,9.0921,0.0315,0.6849,0.0084,,,,,,18960,6320,,,
441,9.4907,0.0324,0.7397,0.0094,,,,,,18960,6320,,,
442,9.4439,0.0312,0.8159,0.0116,,,,,,18960,6320,,,
443,9.1292,0.0344,0.6137,0.0083,,,,,,18960,6320,,,
444,8.8102,0.0307,0.5848,0.0077,,,,,,18960,6320,,,
445,8.9765,0.0303,0.6153,0.0074,,,,,,18960,6320,,,
446,9.4257,0.0362,0.5856,0.0078,,,,,,18960,6320,,,
447,9.1283,0.0503,0.6173,0.0183,,,,,,18960,6320,,,
448,9.2725,0.0366,0.8181,0.0083,,,,,,18960,6320,,,
449,9.0898,0.0349,0.5926,0.0078,,,,,,18960,6320,,,
450,8.8144,0.0344,0.6514,0.0078,,,,,,18960,6320,,,
451,8.7203,0.0238,0.6131,0.0081,,,,,,18960,6320,,,
452,9.0552,0.0325,0.5654,0.0074,,,,,,18960,6320,,,
453,9.1961,0.0331,0.6028,0.0075,,,,,,18960,6320,,,
454,9.4043,0.0516,0.8035,0.0112,,,,,,18960,6320,,,
455,9.0880,0.0341,0.6700,0.0110,,,,,,18960,6320,,,
456,8.9388,0.0311,0.6233,0.0079,,,,,,18960,6320,,,
457,9.2540,0.0327,0.7036,0.0085,,,,,,18960,6320,,,
458,9.1356,0.0340,0.6197,0.0081,,,,,,18960,6320,,,
459,9.1346,0.0320,0.6828,0.0101,,,,,,18960,6320,,,
460,9.7836,0.0399,1.1033,0.0112,,,,,,18960,6320,,,
461,9.0191,0.0285,0.6176,0.0083,,,,,,18960,6320,,,
462,9.6166,0.0316,1.0811,0.0091,,,,,,18960,6320,,,
463,9.0941,0.0347,0.6076,0.0083,,,,,,18960,6320,,,
464,9.1283,0.0362,0.6607,0.0088,,,,,,18960,6320,,,
465,8.9880,0.0371,0.6035,0.0080,,,,,,18960,6320,,,
466,8.7578,0.0471,0.6047,0.0079,,,,,,18960,6320,,,
467,8.7884,0.0412,0.5864,0.0076,,,,,,18960,6320,,,
468,8.9974,0.0616,0.8340,0.0088,,,,,,18960,6320,,,
469,9.0292,0.0355,0.6117,0.0081,,,,,,18960,6320,,,
470,9.4117,0.0358,0.5876,0.0081,,,,,,18960,6320,,,
471,9.0745,0.0358,0.6204,0.0090,,,,,,18960,6320,,,
472,8.9355,0.0348,0.6210,0.0084,,,,,,18960,6320,,,
473,8.7313,0.0248,0.5792,0.0075,,,,,,18960,6320,,,
474,8.9412,0.0330,0.5642,0.0074,,,,,,18960,6320,,,
475,8.9038,0.0242,0.5717,0.0079,,,,,,18960,6320,,,
476,9.8221,0.0343,1.0799,0.0095,,,,,,18960,6320,,,
477,9.2382,0.0297,0.7084,0.0086,,,,,,18960,6320,,,
478,9.1006,0.0272,0.6115,0.0087,,,,,,18960,6320,,,
479,9.0649,0.0398,0.6204,0.0083,,,,,,18960,6320,,,
480,8.9670,0.0290,0.6474,0.0085,,,,,,18960,6320,,,
481,8.9227,0.0316,0.6211,0.0081,,,,,,18960,6320,,,
482,9.2655,0.0311,0.6029,0.0080,,,,,,18960,6320,,,
483,9.2947,0.0335,0.6434,0.0086,,,,,,18960,6320,,,
484,9.3783,0.0359,0.8042,0.0094,,,,,,18960,6320,,,
485,9.1471,0.0366,0.7615,0.0087,,,,,,18960,6320,,,
486,8.9975,0.0364,0.6500,0.0075,,,,,,18960,6320,,,
487,9.0611,0.0339,0.5990,0.0093,,,,,,18960,6320,,,
488,9.0857,0.0273,0.6743,0.0085,,,,,,18960,6320,,,
489,8.8954,0.0302,0.5729,0.0075,,,,,,18960,6320,,,
490,8.6979,0.0244,0.5976,0.0085,,,,,,18960,6320,,,
491,9.8766,0.0351,0.8103,0.0116,,,,,,18960,6320,,,
492,9.0203,0.0351,0.6220,0.0084,,,,,,18960,6320,,,
493,8.9646,0.0386,0.6391,0.0104,,,,,,18960,6320,,,
494,9.0704,0.0354,0.6511,0.0084,,,,,,18960,6320,,,
495,8.9548,0.0343,0.6839,0.0082,,,,,,18960,6320,,,
496,9.5576,0.0335,1.1766,0.0085,,,,,,18960,6320,,,
497,9.2930,0.0336,0.6915,0.0098,,,,,,18960,6320,,,
498,9.0577,0.0382,0.6268,0.0079,,,,,,18960,6320,,,
499,8.9875,0.0366,0.6448,0.0082,,,,,,18960,6320,,,
500,9.0571,0.0457,0.6025,0.0080,,,,,,18960,6320,,,
501,9.1492,0.0383,0.5859,0.0075,,,,,,18960,6320,,,
502,9.2323,0.0664,0.5893,0.0085,,,,,,18960,6320,,,
503,9.0759,0.0376,0.7195,0.0106,,,,,,18960,6320,,,
504,8.7204,0.0360,0.5967,0.0078,,,,,,18960,6320,,,
505,8.9094,0.0412,0.5998,0.0082,,,,,,18960,6320,,,
506,8.8563,0.0344,0.5744,0.0075,,,,,,18960,6320,,,
507,8.8552,0.0253,0.5992,0.0082,,,,,,18960,6320,,,
508,8.9833,0.0347,0.5962,0.0076,,,,,,18960,6320,,,
509,8.8879,0.0385,0.5900,0.0088,,,,,,18960,6320,,,
510,8.9379,0.0414,0.5790,0.0086,,,,,,18960,6320,,,
511,8.6152,0.0264,0.5609,0.0079,,,,,,18960,6320,,,
512,9.2943,0.0343,0.5979,0.0082,,,,,,18960,6320,,,
513,8.9625,0.0251,0.6128,0.0078,,,,,,18960,6320,,,
514,9.1230,0.0316,0.7509,0.0124,,,,,,18960,6320,,,
515,9.1037,0.0428,0.6757,0.0081,,,,,,18960,6320,,,
516,8.9564,0.0257,0.6428,0.0089,,,,,,18960,6320,,,
517,8.9756,0.0299,0.6413,0.0082,,,,,,18960,6320,,,
518,9.2164,0.0507,0.8799,0.0105,,,,,,18960,6320,,,
519,9.5043,0.0360,0.6195,0.0083,,,,,,18960,6320,,,
520,9.2356,0.0349,0.6052,0.0077,,,,,,18960,6320,,,
521,9.3102,0.0444,0.5754,0.0075,,,,,,18960,6320,,,
522,9.0233,0.0356,0.5925,0.0081,,,,,,18960,6320,,,
523,9.1770,0.0350,0.7154,0.0081,,,,,,18960,6320,,,
524,8.9571,0.0342,0.6005,0.0079,,,,,,18960,6320,,,
525,9.1157,0.0379,0.5852,0.0070,,,,,,18960,6320,,,
526,9.3708,0.0397,0.6512,0.0077,,,,,,18960,6320,,,
527,8.9197,0.0327,0.5704,0.0076,,,,,,18960,6320,,,
528,9.1175,0.0239,0.7678,0.0083,,,,,,18960,6320,,,
529,9.1223,0.0403,0.6152,0.0087,,,,,,18960,6320,,,
530,9.0460,0.0353,0.6655,0.0091,,,,,,18960,6320,,,
531,8.9056,0.0311,0.7226,0.0113,,,,,,18960,6320,,,
532,9.2381,0.0325,0.6760,0.0096,,,,,,18960,6320,,,
533,8.8630,0.0334,0.6395,0.0082,,,,,,18960,6320,,,
534,9.2305,0.0340,0.9917,0.0106,,,,,,18960,6320,,,
535,8.7764,0.0388,0.6278,0.0085,,,,,,18960,6320,,,
536,8.8984,0.0312,0.5996,0.0083,,,,,,18960,6320,,,
537,8.8825,0.0388,0.6313,0.0078,,,,,,18960,6320,,,
538,9.0670,0.0308,0.6072,0.0086,,,,,,18960,6320,,,
539,9.1944,0.0343,0.5879,0.0089,,,,,,18960,6320,,,
540,9.1131,0.0276,0.6799,0.0097,,,,,,18960,6320,,,
