frame,events_ms,simulation_ms,render_ms,ui_ms,sim_gpu_ms,collision_gpu_ms,grid_gpu_ms,solver_gpu_ms,particles_n,frame_ms
472,0,15.8135,0,5.12866,3.5112,0.246636,0.725088,0.5681,29000,21.1782
473,0,10.8479,0,0,4.34543,0.25454,0.724776,1.4066,29000,20.9203
474,0,0,0,0,4.42515,0.250432,0.725556,1.47493,29000,21.2173
475,0,15.9136,0,0,3.75877,0.261924,0.72436,0.544908,29000,19.8088
476,0,7.84448,0,0,3.69964,0.25064,0.733408,0.548288,29000,20.8359
477,0,15.7473,0,0,3.48161,0.249756,0.725452,0.550888,29000,21.2555
478,0,15.697,0,0,3.6973,0.252512,0.72072,0.564148,29000,20.7386
479,0,16.1404,0,0,3.73043,0.24856,0.713648,0.546,29000,20.4835
480,0,16.0105,0,0,3.63381,0.246012,0.710736,0.54756,29000,20.7953
481,0,16.0813,0,0,3.52591,0.262964,0.72514,0.577876,29000,21.3943
482,0,16.1025,0,0,3.51848,0.260208,0.738296,0.552916,29000,20.5851
483,0,16.001,0,0,3.70547,0.250276,0.711672,0.549484,29000,20.5059
484,0,0,0,0,3.62835,0.244868,0.722748,0.544648,29000,20.8783
485,0,17.3696,0,0,3.71602,0.23894,0.712868,0.552292,29000,20.7314
486,0,14.3115,0,0,3.47116,0.244868,0.712816,0.546312,29000,20.8097
487,0,0,0,0,3.45654,0.248976,0.710268,0.545272,29000,20.9846
488,0,15.9531,0,0,3.67151,0.244972,0.78,0.543504,29000,20.7753
489,0,15.8398,0,0,3.73771,0.267488,0.712452,0.547144,29000,20.8764
490,0,22.1255,0,0,3.63922,0.246376,0.71916,0.544336,29000,20.8039
491,0,16.1335,0,0,3.45332,0.251732,0.714064,0.54366,29000,20.6332
492,0,15.9912,0,0,3.46294,0.247884,0.714168,0.543504,29000,20.8192
493,0,15.6914,0,0,3.69268,0.24622,0.711256,0.546468,29000,20.978
494,0,15.9973,0,0,3.70885,0.254644,0.742092,0.57096,29000,21.307
495,0,16.0386,0,0,3.77021,0.251212,0.730704,0.561912,29000,20.4968
496,0,15.7712,0,0,3.51374,0.255164,0.7254,0.557232,29000,20.8111
497,0,0,0,0,3.45077,0.242632,0.713024,0.546676,29000,20.7119
498,0,16.1477,0,0,3.69918,0.249444,0.736112,0.578396,29000,21.4219
499,0,16.1487,0,0,3.74967,0.245284,0.720876,0.567736,29000,20.5212
500,0,0,0,0,3.67463,0.244504,0.725348,0.571064,29000,21.4601
501,0,15.8513,0,0,3.47953,0.248456,0.732004,0.54912,29000,19.927
502,0,15.989,0,0,3.46824,0.247052,0.713024,0.545948,29000,20.8373
503,0,18.0425,0,0,3.68805,0.245544,0.711568,0.544492,29000,20.68
504,0,15.8269,0,0,3.64062,0.242008,0.708864,0.554476,29000,20.9889
505,0,11.9587,0,0,3.70713,0.242892,0.713336,0.543608,29000,20.6242
506,0,15.7634,0,0,3.47194,0.247416,0.713232,0.543556,29000,20.8025
507,0,0,16.0723,0,3.44978,0.24518,0.711204,0.543972,29000,21.0476
508,0,16.1313,0,0,3.46299,0.246688,0.712504,0.547092,29000,20.6962
509,0,24.0859,0,0,3.72122,0.249808,0.713856,0.5512,29000,20.9889
510,0,0,0,0,3.69299,0.278252,0.71084,0.559936,29000,21.1983
511,0,15.7253,0,0,3.90988,0.273208,0.923884,0.549536,29000,20.5679
512,0,16.1462,0,0,3.46663,0.24986,0.709176,0.54782,29000,20.6985
513,0,15.8948,0,0,3.46133,0.248196,0.713596,0.547976,29000,20.8416
514,0,15.7283,0,0,3.62341,0.244296,0.710788,0.545948,29000,20.8912
515,0,15.6575,0,0,4.46233,0.250796,0.718744,1.28383,29000,20.6499
516,0,15.7517,0,0,3.69325,0.246168,0.712712,0.561288,29000,20.8359
517,0,15.6338,0,0,3.45384,0.245492,0.71474,0.544544,29000,20.7682
518,0,15.6382,0,0,3.46112,0.247364,0.7137,0.543504,29000,20.7262
519,0,18.512,0,0,3.4373,0.245232,0.714012,0.54262,29000,20.8626
520,0,15.6636,0,0,3.63293,0.2431,0.715988,0.546208,29000,21.0876
521,0,16.0344,0,0,3.67411,0.24622,0.7124,0.544856,29000,20.7462
522,0,16.0886,0,0,3.69975,0.244972,0.711152,0.54418,29000,20.7424
523,0,0,0,0,3.5074,0.24362,0.740064,0.559312,29000,21.5712
524,0,8.54395,0,0,3.46086,0.23816,0.711984,0.546364,29000,20.5641
525,0,15.8101,0,0,4.20228,0.244192,0.713596,1.27462,29000,20.4449
526,0,0,0,15.8616,4.35833,0.25402,0.716924,1.22606,29000,20.8035
527,0,15.8838,0,0,3.64036,0.250276,0.713804,0.546,29000,20.8464
528,0,15.8762,0,0,3.71446,0.24102,0.720564,0.543244,29000,20.7558
529,0,0,0,0,3.45764,0.24882,0.721552,0.547872,29000,21.8515
530,0,15.6362,0,0,3.54297,0.247,0.800852,0.547924,29000,19.804
531,0,15.6838,0,0,3.47162,0.244868,0.714168,0.55172,29000,20.8921
532,0,16.1064,0,0,3.70453,0.241904,0.723008,0.550212,29000,20.8807
533,0,17.3425,0,0,3.62955,0.24466,0.71734,0.540696,29000,20.9589
534,0,14.4272,0,0,3.71249,0.244556,0.710996,0.54574,29000,20.5393
535,0,15.7983,0,0,3.48072,0.245596,0.712972,0.549068,29000,20.9723
536,0,15.6953,0,0,3.53179,0.244244,0.711412,0.614224,29000,21.4548
537,0,15.6797,0,0,3.52877,0.277524,0.70824,0.581672,29000,20.1588
