frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
208,64.4148,0.0223,2.2653,0.0000,,,,,,0,0,,,
209,65.5715,0.0222,2.0535,0.0000,,,,,,0,0,,,
210,63.1358,0.0383,1.8240,0.0000,,,,,,0,0,,,
211,64.0104,0.5920,0.8663,0.0209,,,,,,18960,6320,,,
212,61.2786,0.0815,0.7479,0.0089,,,,,,18960,6320,,,
213,61.0964,0.5112,0.7874,0.0128,,,,,,18960,6320,,,
214,60.9229,0.0881,0.5550,0.0075,,,,,,18960,6320,,,
215,61.5767,0.0225,0.9901,0.0094,,,,,,18960,6320,,,
216,62.0172,0.0230,0.6992,0.0070,,,,,,18960,6320,,,
217,60.3229,0.0241,0.6660,0.0077,,,,,,18960,6320,,,
218,60.0592,0.0211,0.6759,0.0084,,,,,,18960,6320,,,
219,59.9863,0.0211,0.5234,0.0078,,,,,,18960,6320,,,
220,61.1726,0.0207,0.5883,0.0074,,,,,,18960,6320,,,
221,61.8910,0.0231,0.9417,0.0099,,,,,,18960,6320,,,
222,60.5880,0.0277,0.6033,0.0078,,,,,,18960,6320,,,
223,61.3713,0.0250,0.7664,0.0094,,,,,,18960,6320,,,
224,61.6191,0.0216,0.9608,0.0104,,,,,,18960,6320,,,
225,70.2005,0.0265,0.7265,0.0105,,,,,,18960,6320,,,
226,63.0896,0.2130,0.6817,0.0114,,,,,,18960,6320,,,
227,64.4991,0.2361,0.8550,0.0122,,,,,,18960,6320,,,
228,62.4402,0.2269,0.6077,0.0098,,,,,,18960,6320,,,
229,62.2829,0.0236,0.7297,0.0088,,,,,,18960,6320,,,
230,64.3855,0.0231,0.6408,0.0098,,,,,,18960,6320,,,
231,64.3057,0.0232,0.7539,0.0103,,,,,,18960,6320,,,
232,64.5357,0.0251,0.6066,0.0089,,,,,,18960,6320,,,
233,64.8112,0.2430,0.8764,0.0085,,,,,,18960,6320,,,
234,62.0785,0.2649,1.1692,0.0100,,,,,,18960,6320,,,
235,64.2002,0.1602,0.6989,0.0106,,,,,,18960,6320,,,
236,63.2952,0.3117,0.6817,0.0091,,,,,,18960,6320,,,
237,62.4637,0.0225,0.6794,0.0092,,,,,,18960,6320,,,
238,62.0609,0.0224,0.6129,0.0089,,,,,,18960,6320,,,
239,61.8094,0.0224,0.9088,0.0141,,,,,,18960,6320,,,
240,62.6147,0.0228,0.5951,0.0086,,,,,,18960,6320,,,
241,64.5314,0.0269,0.7191,0.0082,,,,,,18960,6320,,,
242,1.4745,0.4724,0.8126,0.0073,,,,,,18960,6320,,,
243,0.8598,0.1353,0.5217,0.0093,,,,,,18960,6320,,,
244,1.3551,0.0329,1.0570,0.0228,,,,,,18960,6320,,,
245,1.0878,0.0678,0.6467,0.0130,,,,,,18960,6320,,,
246,0.7276,0.0220,0.5097,0.0255,,,,,,18960,6320,,,
247,0.9251,0.0278,0.6933,0.0111,,,,,,18960,6320,,,
248,0.7170,0.0241,0.5104,0.0094,,,,,,18960,6320,,,
249,0.7588,0.0216,0.5610,0.0097,,,,,,18960,6320,,,
250,1.3224,0.3752,0.7463,0.0113,,,,,,18960,6320,,,
251,0.8977,0.0614,0.5856,0.0114,,,,,,18960,6320,,,
252,1.1033,0.0214,0.8840,0.0115,,,,,,18960,6320,,,
253,0.6660,0.0221,0.4632,0.0086,,,,,,18960,6320,,,
254,0.6617,0.0212,0.4717,0.0084,,,,,,18960,6320,,,
255,1.0011,0.0252,0.7815,0.0090,,,,,,18960,6320,,,
256,0.8331,0.1169,0.5404,0.0104,,,,,,18960,6320,,,
