frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
91,13.5892,0.1656,0.7669,0.0078,12.6711,0.7236,5.7521,5.4500,0.5786,18960,6320,1,7488,20
92,15.8737,0.1866,2.8315,0.0084,13.0262,0.6821,6.0263,5.5733,0.5610,18960,6320,1,7488,20
93,14.8083,0.2309,1.5811,0.0107,12.9405,0.6405,6.0252,5.4631,0.5567,18960,6320,1,7488,20
94,13.1563,0.1579,0.6911,0.0085,12.7955,0.6904,5.8535,5.5537,0.5644,18960,6320,1,7488,20
95,13.4217,0.1516,0.7642,0.0087,12.8803,0.7069,5.8337,5.5996,0.5773,18960,6320,1,7488,20
96,14.0759,0.2572,0.8388,0.0110,12.7209,0.6276,5.8155,5.5591,0.5910,18960,6320,1,7488,20
97,13.7596,0.1528,0.7607,0.0086,12.7280,0.6279,5.8525,5.5848,0.5103,18960,6320,1,7488,20
98,14.1270,0.4228,1.0797,0.0095,12.9338,0.6349,5.9494,5.6745,0.5387,18960,6320,1,7488,20
99,14.2910,0.4661,1.0021,0.0112,12.6385,0.7053,5.6664,5.5931,0.5374,18960,6320,1,7488,20
100,13.8927,0.1812,0.7715,0.0089,12.6332,0.5891,5.8563,5.5454,0.5223,18960,6320,1,7488,20
101,13.1573,0.0287,0.7631,0.0087,12.8370,0.6776,6.0137,5.4994,0.5179,18960,6320,1,7488,20
102,13.6084,0.0264,0.7009,0.0100,12.5948,0.6357,5.8283,5.4954,0.5010,18960,6320,1,7488,20
103,13.8172,0.0298,0.7107,0.0075,12.8213,0.5731,5.9596,5.6393,0.5272,18960,6320,1,7488,20
104,13.9782,0.0487,0.7353,0.0083,12.6344,0.6751,5.7108,5.5892,0.5297,18960,6320,1,7488,20
105,14.7379,0.3935,1.3969,0.0100,12.8713,0.7149,5.9497,5.5576,0.5020,18960,6320,1,7488,20
