frame,frame_ms,events_ms,render_ms,mesh_deform_ms,simulation_ms,forces_ms,collision_ms,solver_ms,joints_ms,verts_deformed_n,faces_rendered_n,substeps_n,active_joints_n,broken_joints_n
76,0.6865,0.0158,0.5153,0.0084,7.4503,0.6328,4.3398,1.9188,0.3981,18960,6320,1,3299,44
77,0.6827,0.0179,0.5144,0.0083,7.6130,0.7257,4.5717,1.8642,0.3126,18960,6320,1,3299,44
78,1.1028,0.0484,0.7151,0.0116,7.5936,0.5403,4.5597,1.9456,0.4371,18960,6320,1,3299,44
79,1.1939,0.0204,1.0064,0.0088,7.5399,0.6196,4.4486,1.9192,0.4113,18960,6320,1,3299,44
80,0.7102,0.0180,0.5401,0.0093,7.4614,0.6409,4.4356,1.8840,0.3737,18960,6320,1,3299,44
81,0.6796,0.0187,0.5033,0.0083,7.3313,0.6725,4.3425,1.8325,0.3408,18960,6320,1,3299,44
82,3.0748,0.0339,2.5500,0.0208,7.4424,0.6228,4.4173,1.8914,0.3586,18960,6320,1,3299,44
83,0.6823,0.0200,0.5063,0.0092,7.9303,0.9788,4.4534,1.9639,0.3482,18960,6320,1,3299,44
84,0.7552,0.0206,0.5563,0.0098,7.5727,0.6548,4.5491,1.8436,0.3724,18960,6320,1,3299,44
85,0.7112,0.0204,0.5279,0.0098,7.5997,0.6748,4.5118,1.9217,0.3233,18960,6320,1,3299,44
86,2.3632,0.0362,1.9434,0.0208,7.6149,0.6423,4.6291,1.8648,0.3247,18960,6320,1,3299,44
87,0.8948,0.0422,0.6190,0.0107,7.3150,0.5700,4.4893,1.8564,0.2958,18960,6320,1,3299,44
88,1.2947,0.0314,1.0819,0.0106,7.4558,0.6855,4.4101,1.8602,0.3464,18960,6320,1,3299,44
89,0.7962,0.0196,0.6073,0.0093,7.5460,0.6626,4.4489,1.9261,0.3505,18960,6320,1,3299,44
90,0.8428,0.0226,0.6221,0.0093,7.3539,0.6667,4.3967,1.8161,0.2953,18960,6320,1,3299,44
91,0.7634,0.0224,0.5616,0.0092,7.2531,0.5289,4.3721,1.8820,0.3595,18960,6320,1,3299,44
92,0.8197,0.0223,0.6141,0.0094,7.6577,0.5807,4.6579,1.8810,0.3923,18960,6320,1,3299,44
93,0.8404,0.0207,0.6556,0.0081,7.4886,0.6245,4.5053,1.9266,0.3218,18960,6320,1,3299,44
94,1.5775,0.0225,1.3721,0.0206,7.6545,0.6385,4.6757,1.8576,0.3235,18960,6320,1,3299,44
95,0.6990,0.0197,0.5135,0.0086,7.5088,0.5661,4.5333,1.9384,0.3697,18960,6320,1,3299,44
96,1.7948,0.0962,1.4802,0.0115,7.7031,0.7249,4.6092,1.8832,0.3472,18960,6320,1,3299,44
97,0.9893,0.2080,0.6037,0.0107,7.7621,0.6483,4.6269,1.9147,0.4160,18960,6320,1,3299,44
98,1.0444,0.2344,0.6281,0.0198,7.3919,0.6143,4.4429,1.8459,0.3490,18960,6320,1,3299,44
99,1.0735,0.3221,0.5758,0.0091,7.9276,0.6578,4.6754,1.9721,0.4658,18960,6320,1,3299,44
100,1.0541,0.1060,0.7512,0.0103,7.5427,0.7251,4.3520,1.9547,0.3322,18960,6320,1,3299,44
101,2.8804,0.3529,2.1234,0.0205,7.6280,0.6721,4.5063,1.9078,0.3993,18960,6320,1,3299,44
102,1.0773,0.2512,0.6239,0.0109,7.3219,0.6304,4.3886,1.8411,0.3198,18960,6320,1,3299,44
103,0.8888,0.1537,0.5687,0.0097,7.3814,0.6674,4.3655,1.8792,0.3218,18960,6320,1,3299,44
104,0.7087,0.0200,0.5229,0.0091,7.3061,0.6812,4.2954,1.8869,0.3024,18960,6320,1,3299,44
105,0.7354,0.0342,0.5307,0.0087,7.3839,0.7042,4.3594,1.8508,0.3172,18960,6320,1,3299,44
106,3.3032,0.0490,2.8571,0.0253,8.2958,1.0984,4.7739,1.9088,0.3341,18960,6320,1,3299,44
107,1.6292,0.0335,1.2486,0.0246,7.0780,0.5705,4.2337,1.8312,0.3226,18960,6320,1,3299,44
108,0.8187,0.0211,0.6137,0.0097,7.1716,0.6301,4.3020,1.8055,0.2875,18960,6320,1,3299,44
109,0.8064,0.0243,0.5979,0.0092,7.6652,0.5118,4.7026,2.0169,0.3270,18960,6320,1,3299,44
110,0.9266,0.0175,0.7520,0.0085,7.4338,0.6486,4.4583,1.8381,0.3453,18960,6320,1,3299,44
111,0.8655,0.0176,0.6968,0.0087,7.6469,0.6748,4.3435,2.0058,0.3986,18960,6320,1,3299,44
112,0.7191,0.0199,0.5380,0.0084,7.6509,0.7280,4.4214,1.9230,0.4261,18960,6320,1,3299,44
113,3.3159,0.0435,2.8610,0.0239,7.1516,0.6326,4.2018,1.8233,0.3533,18960,6320,1,3299,44
114,2.5554,0.0329,2.1596,0.0206,7.3914,0.6048,4.3837,1.9014,0.3588,18960,6320,1,3299,44
115,0.7442,0.0192,0.5599,0.0086,7.4281,0.6020,4.2383,2.0110,0.4241,18960,6320,1,3299,44
116,1.5041,0.0438,1.0503,0.0217,7.2168,0.6338,4.2247,1.8618,0.3648,18960,6320,1,3299,44
117,0.7199,0.0194,0.5440,0.0088,7.6882,0.6714,4.5825,1.9371,0.3483,18960,6320,1,3299,44
118,3.1652,0.0552,2.5914,0.0229,7.8192,0.7399,4.5150,2.0398,0.3757,18960,6320,1,3299,44
